text,ref,translated,similarity_score,language_pair,source_lang,target_lang,model,file_path,similarity_score_pct,Unnamed: 2,Unnamed: 3
Nsuo fitaa bi firi wɔn ase ba.,there is whitish water color coming from their vagina.,A white water comes from their base.,0.5810546875,twi-eng,twi,eng,gemini-2.5-flash,output/twi-eng/twi-eng_gemini-2.5-flash.csv,58.10546875,,
"Deɛ nti a ɛte saa ne sɛ, sohyia midia rekyerɛ mmabunu dodoɔ no ara ɔbra a aporɔ na ɛmfata Ɔkani ba.","This is because, social media is training the most of the youths a life which doesn't fit an Akan child.",The reason for this is that social media portrays to most young people a depraved life that does not befit a child of God.,0.70068359375,twi-eng,twi,eng,gemini-2.5-flash,output/twi-eng/twi-eng_gemini-2.5-flash.csv,70.068359375,,
"Ɛtɔ da mpo a, na wɔtumi de nkyene gu mu toto we no saa ara.",Sometimes it could even be eaten with salt in the same way.,"Sometimes, they can even just put salt in it and roast it like that.",0.70361328125,twi-eng,twi,eng,gemini-2.5-flash,output/twi-eng/twi-eng_gemini-2.5-flash.csv,70.361328125,,
Saa dwumadie yi kɔɔ so ara nyinieε ama mpo εnnε wokɔ aman ahodoɔ so na wobɔ saa dwumadie no din a afoforɔ bεhunu dwumadie korɔ.,This service continued to grow so that even today you go to different countries and mention the name of the service that others will see the same service.,"This event was so popular that even today, if you go to different countries and mention its name, others will recognize the same event.",0.38427734375,twi-eng,twi,eng,gemini-2.5-flash,output/twi-eng/twi-eng_gemini-2.5-flash.csv,38.427734375,,
"Sɛ saa nnipa baanu yi bu wɔn ani gu wei so ware a, mmɔfra baanan a wɔbɛwo biara mu no, ɛmu baanu gyɛnotaopo bɛyɛ AS (deɛ ɛho ate kyema kakra), na baanu a aka no nso deɛ ayɛ SS (deɛ ate kyema pa ara).","If these people get married, with all the four children they will produce, two of them will have AS genotype ( half defect), and the other two will be SS ( full defect).","If these two individuals marry despite this, out of every four children they have, two will have the AS genotype (which is a mild sickle cell trait), and the other two will have the SS genotype (which is very severe sickle cell).",0.71923828125,twi-eng,twi,eng,gemini-2.5-flash,output/twi-eng/twi-eng_gemini-2.5-flash.csv,71.923828125,,
"Ԑno nti, ԑhia pa ara sԑ wode nnuane a ԑbԑboa ama w’adene no asi pi asi ta bԑka wo nnuane ho.",That is why it is very essential to include foods that helps the brain in your diet.,"Therefore, it is very important that you include foods that will help your muscles become strong and firm in your diet.",0.30078125,twi-eng,twi,eng,gemini-2.5-flash,output/twi-eng/twi-eng_gemini-2.5-flash.csv,30.078125,,
"Kane a na akuafoɔ mfa nnuro ngugu wɔn nsase ne wɔn nnɔbaeɛ so no, na wɔtumi nya nhabamma, atosodeɛ ne nnuaba binom di de sa wɔn ho yareɛ.","In the past, farmers did not apply pesticides to their lands and crops, and they could eat certain vegetables, fruits, and herbs for healing","In the past, when farmers did not spray chemicals on their lands and crops, they could obtain herbs, vegetables, and some fruits to eat and cure themselves.",0.88671875,twi-eng,twi,eng,gemini-2.5-flash,output/twi-eng/twi-eng_gemini-2.5-flash.csv,88.671875,,
"Sԑ mfidie mu nkanea ne ᴐhyew kᴐ obi mu pii a, ᴐnya ayamkuro.","If too much outdoor light and heat gets into a person, he gets a cold.","If a person is exposed to too much machine radiation and heat, they develop stomach ulcers.",0.370849609375,twi-eng,twi,eng,gemini-2.5-flash,output/twi-eng/twi-eng_gemini-2.5-flash.csv,37.0849609375,,
"Afei nso, sɛ wohunu hankɛkyifu a bese, nkosua, aburo, ɛmo ne nneɛma binom a ɛtete saa gugu soɔ wɔ nkwantannan so a, na ɛreka sɛ obi abɛyi ne tiri mmusuo.","Another sign of a ritual to banish ill luck was a handkerchief placed near a four-way intersection containing kola nuts, eggs, corn, rice, and other similar foods.","Also, if you see a handkerchief with kola nuts, eggs, corn, rice, and other similar items scattered at a crossroads, it means that someone has come to cast away their misfortune.",0.779296875,twi-eng,twi,eng,gemini-2.5-flash,output/twi-eng/twi-eng_gemini-2.5-flash.csv,77.9296875,,
"Yei nti, na wɔde yɛ nkwan binom te sɛ abunuabunu ne abɛnkwan.","For this reason, it was used in some dishes such as bread and butter.","For this reason, they use it to make some soups such as kontomire soup and palm nut soup.",0.564453125,twi-eng,twi,eng,gemini-2.5-flash,output/twi-eng/twi-eng_gemini-2.5-flash.csv,56.4453125,,
Wei na yɛfrɛ no sɛ kooko no.,This is what is referred to as piles.,This is what we call porridge.,0.441650390625,twi-eng,twi,eng,gemini-2.5-flash,output/twi-eng/twi-eng_gemini-2.5-flash.csv,44.1650390625,,
Nsɛnkyerɛnne a ɛkasa a anka yɛde di dwuma kane no nhyɛ da nni hɔ bio nanso ɛnkyerɛ sɛ wɔmfa nni dwuma koraa bio.,"Nonverbal communication that was used in the past is not really there anymore; however, that does not mean that it is no longer in use.","The spoken symbols that we used to use are not necessarily available anymore, but it doesn't mean they should not be used at all anymore.",0.603515625,twi-eng,twi,eng,gemini-2.5-flash,output/twi-eng/twi-eng_gemini-2.5-flash.csv,60.3515625,,
"Ɛnnɛ nso, nnipa binom ahyɛ da afa abɛɛfo kwan so ayɛ mfuo a wɔde yɛn akɔkono tɔn ma nkurɔfoɔ kɔtɔ di.","Today, some people have used technology to make farms for palm weevil larvae production where people go and buy from.","Even today, some people have intentionally adopted modern methods to establish farms where they sell our snails for people to buy and eat.",0.5205078125,twi-eng,twi,eng,gemini-2.5-flash,output/twi-eng/twi-eng_gemini-2.5-flash.csv,52.05078125,,
"Kae sɛ, saa yadeɛ a yɛreka ho asɛm yi nka nyarewa a yɛnya firi nna mu nkitahodie mu, ɛfiri sɛ ɔbaa bi bɛtumi anya yadeɛ yi wɔ berɛ a ɔne barima biara nhyiaa wɔ nna mu da.","remember that, this disease that we are talking about is not part of sexually transmitted diseases, because a woman can contract this disease even when she had not had any sexual affair with any man.","Note that, this condition we are discussing is not a sexually transmitted disease, because a woman can contract this condition even if she has never had sexual intercourse with any man.",0.81103515625,twi-eng,twi,eng,gemini-2.5-flash,output/twi-eng/twi-eng_gemini-2.5-flash.csv,81.103515625,,
Afei te asikyire nnuanedie nso so. Yei ne kakra a yɛbɛtumi asua afa dwonsɔtoa a ɛkyi nsuo no ahonhono ho.,Then sit on the asikyire diet as well. Here is a little we can learn about the inflammation of the urinary tract.,Then also regarding sugar consumption. This is a little that we can learn about the consistency of urine samples that contain water.,0.463134765625,twi-eng,twi,eng,gemini-2.5-flash,output/twi-eng/twi-eng_gemini-2.5-flash.csv,46.3134765625,,
"Ɔbaapanin no de ne nsateaa akyerɛkyerɛkwan no di kan bɔ nsa no mu de ka abɔfra no kɛtrɛma so ka sɛ, ""Asomasi (Ɔbɔ abɔfra no din a wɔde ato dwa no frɛ no), wohunu sɛ ɛyɛ nsa a, ka sɛ nsa na nse sɛ ɛyɛ nsuo.""",the old woman dips her finger in the alcohol and use it to touch the tongue of the child and say if u see alcohol say alcohol don't say its water.,"The woman first dips her index finger into the drink and touches the child's forehead, saying, ""Asomasi, if you see that it is drink, say it is drink and don't say it is water.""",0.7880859375,twi-eng,twi,eng,gemini-2.5-flash,output/twi-eng/twi-eng_gemini-2.5-flash.csv,78.80859375,,
"Ɛnnε, yεnhunu saa nneεma yinom nyinaa bio εfiri sε yεmfa saa mmara no nyε adwuma seesei.","Today, we don't see all these things because we no longer abiding by these laws.","Today, we no longer see all these things because we don't apply that law now.",0.8984375,twi-eng,twi,eng,gemini-2.5-flash,output/twi-eng/twi-eng_gemini-2.5-flash.csv,89.84375,,
"Wotumi hwɛ w'adidie mu yie na wodi nnuane pa a, ɛbɛboa ama w'adwene no ayɛ adwuma yie ɛfiri sɛ, wobɛtumi asusu nneɛma ho yie na wobɛtumi nso akae nneɛma ntɛm.",Being able to control your diet and eat healthy foods will help your mind to work better because you will be able to think clearly and remember things faster.,"If you manage your diet well and eat good food, it will help your mind function well because you will be able to reason well and also remember things quickly.",0.9072265625,twi-eng,twi,eng,gemini-2.5-flash,output/twi-eng/twi-eng_gemini-2.5-flash.csv,90.72265625,,
"Abᴐdeε mu nyansapε adesua kyerε sε, mframa a εfiri nnua ne aduadeε mu no na nnipa home kᴐ ne mu, na nnua ne aduadeε nso ahome deε nnipa home ba abᴐntene no.","Scientific study shows that the air from trees and plants is breathed in by humans, and the air from humans is breathed in by trees and plants.","Studies in natural philosophy show that humans breathe in the air that comes from plants and crops, and plants and crops breathe in the air that humans exhale.",0.853515625,twi-eng,twi,eng,gemini-2.5-flash,output/twi-eng/twi-eng_gemini-2.5-flash.csv,85.3515625,,
"Nanso ayamtim a aba onipa bi so atenaseε na ayε sε yadeε koankorᴐ no kyerε sε, akwaa no ahodoᴐ a εboa yam aduane a yεdie no ma no yε adwuma no nyε adwuma sεdeε anka εsε sε εyε.","However, the presence of constipation as a chronic disease means that the various organs that help digestion are not working as they should.",But persistent indigestion that has settled on a person and has become like a chronic illness indicates that the various organs that aid the digestion of the food we eat are not functioning as they should.,0.77685546875,twi-eng,twi,eng,gemini-2.5-flash,output/twi-eng/twi-eng_gemini-2.5-flash.csv,77.685546875,,
Sɛ ɛkɔba no saa a agye sɛ ɔsoa nneɛma no wɔ n’apampam de kɔ dwa so anaa de kɔ fie.,If that happens he has to carry the items on his shoulders to the market or home.,"If that happens, he must carry the items on his head to the market or take them home.",0.8603515625,twi-eng,twi,eng,gemini-2.5-flash,output/twi-eng/twi-eng_gemini-2.5-flash.csv,86.03515625,,
"Afei sɛdeɛ na wɔde ntoma binom bu nnipa binom bɛ no so ate, obi de ntoma no fɛ na ɛfira, na mmom ɛnyɛ ne din.","Also, the art of communicating with someone using symbols from the prints in a cloth has reduced; people wear the cloth based on how nice it is, not its name.","So, just as the proverb says that some people are characterized by the clothes they wear, someone wears the cloth beautifully, but it's not their name.",0.4384765625,twi-eng,twi,eng,gemini-2.5-flash,output/twi-eng/twi-eng_gemini-2.5-flash.csv,43.84765625,,
Mogya a nananom hwie guiɛ nya de too hɔ maa yɛn,The blood shed by the ancestors got laid down for us,"The blood that our ancestors shed, they laid down for us.",0.78857421875,twi-eng,twi,eng,gemini-2.5-flash,output/twi-eng/twi-eng_gemini-2.5-flash.csv,78.857421875,,
Kyɛ ma afoforɔ nso nhunu saa mfasoɔ yinom bi.,Share for others to benefit from these vital information.,Let others also experience some of these benefits.,0.47998046875,twi-eng,twi,eng,gemini-2.5-flash,output/twi-eng/twi-eng_gemini-2.5-flash.csv,47.998046875,,
Megye di sɛ woahunu sɛ mfasoɔ bebree wɔ bragorɔ so pa ara.,"Certainly, the rite of menarche holds significant benefits for young women and you will agree with me as well",I believe that you have seen that there are indeed many benefits to bragging.,0.240234375,twi-eng,twi,eng,gemini-2.5-flash,output/twi-eng/twi-eng_gemini-2.5-flash.csv,24.0234375,,
"Wɔn nnyesoɔ ne “Ofori-na”, anaa “Ofoona”.","their response is ""Ofori-na' or ""Ofoona"".","Their answer is “Ofori-na”, or “Ofoona”.",0.90673828125,twi-eng,twi,eng,gemini-2.5-flash,output/twi-eng/twi-eng_gemini-2.5-flash.csv,90.673828125,,
"Ↄde kaa ho sɛ, ɛho hia nso sɛ aban no boa wɔn a wɔyɛ nneɛma no sɛdeɛ ɛbɛyɛ a wɔbɛtumi ayɛ nneɛma a ɛsom bo pa ara a yɛbɛtumi de amane aman afoforɔ ama mfasoɔ aba so ama ɔman no na ɔman no agye din wɔ wiase aman nyinaa dwa so.",He added that it is also important for the government to support the manufacturing sector to develop a competitive export product that will be able to compete on the international market.,"He added that it is also important for the government to support producers so that they can produce very valuable goods that can be exported to other countries for profit, benefiting the nation and making it renowned in the global market.",0.8173828125,twi-eng,twi,eng,gemini-2.5-flash,output/twi-eng/twi-eng_gemini-2.5-flash.csv,81.73828125,,
"Hyɛ no nso sɛ mmɔfra taa nya wɔn resose mogya firi wɔn agyanom hɔ, sɛ ɛyɛ 'positive' anaa 'negative'.","Note thar, children mostly get their resource blood from their fathers, either positive or negative.","It should be noted that children often inherit their Rh blood factor from their parents, whether it is 'positive' or 'negative'.",0.625,twi-eng,twi,eng,gemini-2.5-flash,output/twi-eng/twi-eng_gemini-2.5-flash.csv,62.5,,
"Ↄkasamafo no daa no adi sɛ, sɛ wɔwie saa akwankyerɛ yi a, wɔde ɛho asɛm bɛba abɛto wɔn nyinaa anim ama wɔasi gyinaeɛ.","The Speaker further clarified that once the Adhoc committee completes its investigation, the findings will be presented to the entire house for a collective decision to be made on the matter.","The spokesperson revealed that once this instruction is completed, the matter will be brought before all of them for a decision.",0.63427734375,twi-eng,twi,eng,gemini-2.5-flash,output/twi-eng/twi-eng_gemini-2.5-flash.csv,63.427734375,,
"Ɛno nti, ɛho hia pa ara sɛ yɛtaa di mmire.","Therefore, it is very important to eat millet regularly.","Therefore, it is very important that we often keep time.",0.36572265625,twi-eng,twi,eng,gemini-2.5-flash,output/twi-eng/twi-eng_gemini-2.5-flash.csv,36.572265625,,
"Amanebɔ a Asoeɛ a Kuayɔ ho Nsɛm so no de bɛtoo dwa kyerɛɛ mu sɛ, atirimpɔ a wɔde abue saa dwa yi nyinaa ne sɛ ɛbɛboa ama nnuane boɔ a ahuri kɔ soro wɔ ɔman yi mu no bɛtumi aba fam sɛdeɛ mmoborɔfoɔ ne wɔn a wɔn nsam nhyɛda nni bi no nyinaa bɛnya wɔn so ne wɔn deɛ atɔ.",The report released by the Ministry of Agriculture explained that the overall objective of the opening of these markets is to help bring down the soaring food prices in this country as the poor and the underprivileged all who do not have it will have theirs on them and theirs will be bought.,"The Ministry of Food and Agriculture announced that the entire purpose of launching this initiative is to help bring down the soaring food prices in the country, so that the poor and those who are not well-off can all afford their own.",0.771484375,twi-eng,twi,eng,gemini-2.5-flash,output/twi-eng/twi-eng_gemini-2.5-flash.csv,77.1484375,,
Ԑsԑ sԑ onipa no te nnuro a wᴐde te yaw biara soᴐ no so.,The person should stay on any pain medication.,The person must take the medicine that relieves any pain.,0.7236328125,twi-eng,twi,eng,gemini-2.5-flash,output/twi-eng/twi-eng_gemini-2.5-flash.csv,72.36328125,,
"Asɛm no kae sɛ wɔn a wonnim akenkan ne akyerɛw no mu ɔpepem 4.6 yɛ mmea na ɔpepem 3.3 yɛ mmarima, na ɛkyerɛ sɛ mmea wɔ ɔhaw bi a na ɛkɔ so tra hɔ bere tenten.","The news stated that 4.6 million of the illiterate are women and 3.3 million are men, this shows that women have some challenges which can last long.","The report stated that 4.6 million of those who cannot read and write are women and 3.3 million are men, indicating that women face a long-standing challenge.",0.818359375,twi-eng,twi,eng,gemini-2.5-flash,output/twi-eng/twi-eng_gemini-2.5-flash.csv,81.8359375,,
Woyɛ ɔbarima? Ɛnneɛ saa apɔmuden adesua yi ho hia wo  papaapa.,Are you a man? Then this exercise is very important to you,Are you a man? Then this health study is very important to you.,0.6806640625,twi-eng,twi,eng,gemini-2.5-flash,output/twi-eng/twi-eng_gemini-2.5-flash.csv,68.06640625,,
"Sɛ yɛhwɛ mu a, Aisha Huang opeemu no ankasa deɛ, NPP mu nnipa titire, Nkrabea Effah Dartey na ↄregyina n’afa adi n’asɛm no.","In fact, Aisha Huang's appeal itself is being defended by NPP figure, Nkrabea Effah Dartey.","If we look into it, regarding Aisha Huang's actual case, Nkrabea Effah Dartey, a prominent NPP figure, is representing her and handling her case.",0.849609375,twi-eng,twi,eng,gemini-2.5-flash,output/twi-eng/twi-eng_gemini-2.5-flash.csv,84.9609375,,
Atadwe yε aduadeε a wᴐdii kwan duaa no wᴐ Egypt no mu baako.,Tiger nuts is one of the first crops to be grown in Egypt.,Lentils are one of the crops that were cultivated in Egypt.,0.60107421875,twi-eng,twi,eng,gemini-2.5-flash,output/twi-eng/twi-eng_gemini-2.5-flash.csv,60.107421875,,
Ɛsɛ sɛ woyɛ yei berɛ a woremma no ntwetwe w'adwene mfiri nneɛma a ɛho hia pa ara woresusu ho no so.,You need to do this while not letting it distract you from the more important things you are thinking about.,You should do this without letting it distract your attention from the most important things you are considering.,0.8017578125,twi-eng,twi,eng,gemini-2.5-flash,output/twi-eng/twi-eng_gemini-2.5-flash.csv,80.17578125,,
"Obi wu patuwuo a, Akanfoɔ gye di sɛ wato ne kɔn awu nti wɔyɛ no ayi pa.","When someone dies unprepared, Akans believe that he has locked his neck dead so they give him a good funeral.","If someone dies suddenly, Akans believe that they have died by breaking their neck, so they give them a proper funeral.",0.90234375,twi-eng,twi,eng,gemini-2.5-flash,output/twi-eng/twi-eng_gemini-2.5-flash.csv,90.234375,,
Nsɛnkyerɛnneɛ bɛn na ɛbɛda adi ama obi ahunu sɛ ɔwɔ ayamtim?,What are the symptoms of constipation?,What are the signs that someone has a fever?,0.31884765625,twi-eng,twi,eng,gemini-2.5-flash,output/twi-eng/twi-eng_gemini-2.5-flash.csv,31.884765625,,
"Deɛ ɛteɛ ne sɛ, prɛkɛsɛ yɛ aduaba bi a ɛtu hua yie, na sɛ obi de reyɛ aduane na wonam akyiri koraa a wotumi te.","The fact is that the Aidan fruit is one that has a strong scent; therefore, the aroma from food being prepared with it can be sensed from quite a distance away.","The truth is that prekese is a fruit with a very strong aroma, and if someone is cooking with it, you can smell it even from a great distance.",0.5625,twi-eng,twi,eng,gemini-2.5-flash,output/twi-eng/twi-eng_gemini-2.5-flash.csv,56.25,,
"Ɛsiane yei nti, sɛ wowe karɔto a, ɛmma ɛkɔm nne wo ntɛm.","For this reason, eating carrots prevents you from feeling hungry quickly.","Therefore, if you eat carrots, you won't get hungry quickly.",0.87158203125,twi-eng,twi,eng,gemini-2.5-flash,output/twi-eng/twi-eng_gemini-2.5-flash.csv,87.158203125,,
"Animdefoɔ kyerɛ sɛ, ahoɔdennuro bi a wɔfrɛ no Omega 3 fati ased wɔ salmɔn mu a ɛboa apemfoɔ nipadua pa ara.",Experts says that salmon contains Omega 3 fatty acid which is very helpful for the body of pregnant women..,"Experts say that a nutrient called Omega 3 fatty acid is found in salmon, which greatly helps athletes' bodies.",0.57861328125,twi-eng,twi,eng,gemini-2.5-flash,output/twi-eng/twi-eng_gemini-2.5-flash.csv,57.861328125,,
Owura Sarpong a wↄde saa kwaadu yi abↄ no no gyee apoobↄ nsɛm a wↄaka afa ne ho sɛ ↄyɛ no nyinaa too mu.,Mr Sarpong who was found guilty accepted all the fraud cases on him.,"Mr. Sarpong, who was charged with this offense, admitted to all the accusations made against him.",0.69287109375,twi-eng,twi,eng,gemini-2.5-flash,output/twi-eng/twi-eng_gemini-2.5-flash.csv,69.287109375,,
"Wɔsan kyerɛ sɛ, aduaneduro bi a wɔfrɛ no folate nso ahyɛ no ma, na saa aduaneduro yi boa ɔpemfoɔ no ne abɔfra a ɔhyɛ yafunu mu no nyinaa.","It is also said to be rich in folate, which helps both the pregnant woman and the unborn child.","It is also indicated that a nutrient called folate is abundant, and this nutrient helps both the pregnant woman and the baby in the womb.",0.81201171875,twi-eng,twi,eng,gemini-2.5-flash,output/twi-eng/twi-eng_gemini-2.5-flash.csv,81.201171875,,
"Ansa na Asanteman rebɛkɔ ɔko yi no, Ɔkɔmfo Anɔkye hwɛɛ pɛtɛtakra mu.","Before the Asanteman went to this battle, the Wizard of the Morning looked into the peat.","Before Asanteman was about to go to this war, Okomfo Anokye looked into the vulture's entrails.",0.461181640625,twi-eng,twi,eng,gemini-2.5-flash,output/twi-eng/twi-eng_gemini-2.5-flash.csv,46.1181640625,,
"Mpaneɛ no bi bɛtumi ayɛ deɛ ɛbɛbɔ wo ho ban afiri papuu, ntoburo, atiridii ne nyarewa afoforɔ ho.","Some of the vaccinations can be used to protect you from flu, measles, malaria and other diseases.","Some of these measures could be to protect you from measles, mumps, malaria, and other diseases.",0.7919921875,twi-eng,twi,eng,gemini-2.5-flash,output/twi-eng/twi-eng_gemini-2.5-flash.csv,79.19921875,,
"Sԑ wɔpɔre nnuaba ho a, wɔtwe ԑmu nnepa no ne deԑ ԑboa nipadua no firi mu.","When fruit is peeled, the nutrients and nutrients are extracted.","When fruits are processed, their nutrients and beneficial substances for the body are extracted.",0.84814453125,twi-eng,twi,eng,gemini-2.5-flash,output/twi-eng/twi-eng_gemini-2.5-flash.csv,84.814453125,,
"Ɛte saa deɛ a ɛnneɛ na yɛrebisa sɛ, ɛdeɛn na ɔbaa bi taa yɛ a ɛkɔfa wei ba?","if it is so then we are asking that, what has been the cause of this disease.?","If that is the case, then we are asking, what does a woman usually do that brings this about?",0.32275390625,twi-eng,twi,eng,gemini-2.5-flash,output/twi-eng/twi-eng_gemini-2.5-flash.csv,32.275390625,,
Kwan Ahodoɔ a Obi bɛtumi Afa So Asɔ Dwonsɔtoa a Ɛkyi Nsuo no Ahonhono Ano.,Different Ways One Can Control Urinary Incontinence.,Various ways one can prevent mosquitoes that breed in water from biting.,0.2418212890625,twi-eng,twi,eng,gemini-2.5-flash,output/twi-eng/twi-eng_gemini-2.5-flash.csv,24.18212890625,,
"Agorɔ yi mu no, agofomma no nyinaa kotokoto hɔ, twa konka a wɔn mu biara kuta ɛboɔ kumaa bi wɔ ne nsam.","In this game, the players all bend to form a circle whiles holding a small stone in their hand","In this game, all the players crouched down, forming a circle, with each of them holding a small stone in their hand.",0.9267578125,twi-eng,twi,eng,gemini-2.5-flash,output/twi-eng/twi-eng_gemini-2.5-flash.csv,92.67578125,,
"Mmaranimfoɔ mmienu a ɔde wɔn asi Effah Dartey a ɔwɔ n’ahomegyeɛ mu a wagyina China foɔ no anan mu adi ama wɔn bɛyɛ mfeɛ nnum nie no ne, Miracle Attachey ne Hope Agboado.","The two lawyers he has appointed to replace the retired Effah Dartey who has represented the Chinese adviser for about five years are, Miracle Attachey and Hope Agboado.","Two lawyers appointed by Effah Dartey, who is on leave and has been representing the Chinese people for about five years now, are Miracle Attachey and Hope Agboado.",0.9169921875,twi-eng,twi,eng,gemini-2.5-flash,output/twi-eng/twi-eng_gemini-2.5-flash.csv,91.69921875,,
"Ɛwo a, na afei wɔkeka abom ama ɛmu ayɛ duru na wɔde atware wɔn asenem.","If it dries, which is then they bring it together to make it heavy and rap around their waist.","When it is available, they then combine it until it becomes substantial, and they use it to settle their matters.",0.336181640625,twi-eng,twi,eng,gemini-2.5-flash,output/twi-eng/twi-eng_gemini-2.5-flash.csv,33.6181640625,,
"Sε wei toa so wᴐ nnawᴐtwe bi mu a, εtumi ha adwene no dwumadie.","If this continues for a week, it can affect the brain functions.","If this continues for a few weeks, it can disturb the mind's function.",0.841796875,twi-eng,twi,eng,gemini-2.5-flash,output/twi-eng/twi-eng_gemini-2.5-flash.csv,84.1796875,,
Nnnipa bebree bu pɛɛ sɛ ɛyɛ aduaba a ɛsom bo pa ara ɛsiane sɛ ahoɔden bebree ahyɛ no ma.,Many people consider it to be a very valuable fruit because it is full of energy.,Many people consider it a very valuable fruit because it is packed with a lot of energy.,0.97900390625,twi-eng,twi,eng,gemini-2.5-flash,output/twi-eng/twi-eng_gemini-2.5-flash.csv,97.900390625,,
Ɔkwan foforɔ a obi bɛtumi afa so anya yadeɛ yi bi ne sɛ ɔde biribi a ano yɛ nam a atwa obi a ɔwɔ saa yadeɛ yi mu bi pɛn adi dwuma ama no atwa ɔno nso.,Another way a person can get the disease is by using a sharp object that has already cut someone with the disease of which he or she is also cut with it.,"Another way someone can contract this disease is by using a sharp object that has previously cut someone with the disease, and then getting cut by it themselves.",0.94775390625,twi-eng,twi,eng,gemini-2.5-flash,output/twi-eng/twi-eng_gemini-2.5-flash.csv,94.775390625,,
"Dwene nneɛma papa a asi wɔ w'abrabɔ mu no ho pii, na ma w'ani ngye.","Think a lot about the good things that have happened in your life, and be happy.","Think a lot about the good things that have happened in your life, and be happy.",1.0009765625,twi-eng,twi,eng,gemini-2.5-flash,output/twi-eng/twi-eng_gemini-2.5-flash.csv,100.09765625,,
Mmom mmɔfra a ɛdi akyire no awoɔ mu na sɔretia no bɛba.Wosusu sɛ deɛn ntira?,but the birth of the other children will be affected. While do you think so?,"Instead, in the generation of the last children, the rebellion will come. Why do you think so?",0.44677734375,twi-eng,twi,eng,gemini-2.5-flash,output/twi-eng/twi-eng_gemini-2.5-flash.csv,44.677734375,,
"Sԑ wᴐde paneԑ ne nneԑma a wᴐde yԑ no yԑ obiara deԑ anaa sԑ wᴐde yԑ obi ho adwuma na wᴐsane de di onipa foforᴐ ho dwuma na sԑ ԑyԑ adeԑ a wᴐampepa anaa wᴐansiesie no yie a, ԑde ᴐmanfoᴐ to asane mu.","If panes and products are used for anyone else or if they are used for someone else and if they are not cleaned or cleaned properly, they put the public in danger.","If needles and the instruments used with them are shared among people, or if they are used on one person and then reused on another person without being properly cleaned or sterilized, it puts the public at risk.",0.5732421875,twi-eng,twi,eng,gemini-2.5-flash,output/twi-eng/twi-eng_gemini-2.5-flash.csv,57.32421875,,
Nnuaba a wɔapɔre ne ho agu de ayԑ nnuane foforɔ (nh. Esam paanoo),Peeled fruits for other foods (e.g. bread),"Fruits that have been mashed/ground to make new food (e.g., Esam bread)",0.64306640625,twi-eng,twi,eng,gemini-2.5-flash,output/twi-eng/twi-eng_gemini-2.5-flash.csv,64.306640625,,
"Ahemfo nan a wɔde wɔn nkwa twaa so no ne, Ɛdwesohene Nana Adu Kupe, Adwumakaase-Kɛse hene Nana Asɛnso Kofo, Mampɔnhene Nana Boahen Anantuo ne Nana Tweneboa Kodua.","The four kings who lost their lives were, the King of the Highlands, Nana Adu Kupe, the King of the Great Works, Nana Asenso Kofo, the King of the Kings, Nana Boahen Anantuo and the King of Tweneboa Kodua.","The four chiefs who were executed were Nana Adu Kupe, Chief of Edweso; Nana Asɛnso Kofo, Chief of Adwumakaase-Kɛse; Nana Boahen Anantuo, Chief of Mampong; and Nana Tweneboa Kodua.",0.71630859375,twi-eng,twi,eng,gemini-2.5-flash,output/twi-eng/twi-eng_gemini-2.5-flash.csv,71.630859375,,
"Angel TVfoɔ ammɔ sukuu yi din nanso wɔkyerɛ mu a, asuafoɔ no mu binom tɔɔ baha berɛ a wɔkaa akyiri simma aduasa a wamma wɔanwura ɛdan no mu ankɔtwerɛ wɔn nsɔhwɛ no.","Although the Angel TV station did not mention the school's name in the news but, some students fainted when they were thirty minutes late and were denied access to the exams hall.","Angel TV did not mention the name of this school, but when they explained it, some of the students missed out when they were thirty minutes late, which prevented them from entering the building to write their exam.",0.7470703125,twi-eng,twi,eng,gemini-2.5-flash,output/twi-eng/twi-eng_gemini-2.5-flash.csv,74.70703125,,
"Ɛgye yɛn berɛ, yɛhwere akwannya pii ɛnam yadeɛ bi nti na esiane nso sɛe sika.","We loose time and a lot of opportunities due to sickness, and we lose a lot of money as well.","It takes our time, we lose many opportunities due to an illness, and it also wastes money.",0.7822265625,twi-eng,twi,eng,gemini-2.5-flash,output/twi-eng/twi-eng_gemini-2.5-flash.csv,78.22265625,,
Ɔkwan a yɛbɛtumi afa so asi akomayadeɛ ano.,Ways to prevent heart disease.,The way we can prevent heart disease.,0.74462890625,twi-eng,twi,eng,gemini-2.5-flash,output/twi-eng/twi-eng_gemini-2.5-flash.csv,74.462890625,,
Ↄkyerɛɛ sɛ ɛwɔ sɛ aban ani ku wɔn a wɔma yɛn saa nneɛma yi akuo no ho na ɔde sika hyɛ mu na ɔde nhyɛ to nneɛma bi te sɛ wei a yɛkra firi aburokyire no so.,"He explained that, restriction of importation of some of these products, side-by-side with increased local production, is a realistic proposition that we need to begin to consider","He/She explained that the government should focus on the groups that supply us with such goods, invest money in them, and impose taxes on items like these that we import from abroad.",0.53076171875,twi-eng,twi,eng,gemini-2.5-flash,output/twi-eng/twi-eng_gemini-2.5-flash.csv,53.076171875,,
