text,ref,Unnamed: 2,Unnamed: 3,translated,source_zip_file
Afei wɔtumi kɔyɛ nkaebɔ wɔ radio ne dawubɔbea ahodoɔ so de bɔ wɔn adwuma no ho dawuro.,"Also, they make announcements on the radio and other places to advertise their products.",,,Now they can go and make announcements on radio and various advertising platforms to promote their work.,run_1
"Wɔhunu sɛ sɛ obi yɛ saa a, deɛ ɛka ne sɛ awerɛhoɔ ahyɛ onipa no so.","When someone is seen in this position, what it communicates is that the person is saddened.",,,"It is understood that if someone does that, it means they are overwhelmed by sadness.",run_1
"Akanfoɔ gye di sɛ, ɛsiane nsɛnkyerɛnne yi nti, ahonhom no ma wɔn adwuma no kɔ so ma wɔnya dwa.",The Akans believe that the spirits help their work progress because of this gesture.,,,"The Akan people believe that, because of these signs, the spirits facilitate their work so that they gain prosperity.",run_1
Nnyetomu nhyehyɛeɛ a Mia Motley ne Ghana aban yɛeɛ berɛ a ɔbɛsraa Ↄmampanin Akufo-Addo no maa wɔnam so faa Ghana anɛɛsefoɔ bɛboro 100.,The agreement signed by Mia Motley and the Ghanaian government when Mia Motley visited President Akufo-Addo in 2019 allowed for the employment of over 100 Ghanaian nurses.,,,The bilateral agreement that Mia Mottley and the Ghanaian government made when she visited President Akufo-Addo led to the evacuation of over 100 Ghanaians.,run_1
"Ɛduruu baabi no, sɛ na obi rekɔgye ntoma yi bi a, ɛsiane sɛ na aborɔfo no to ma wɔn nti, na yɛn nananom ka sɛ merekɔgye 'nto-ma' a ɛkyerɛ sɛ, woreto biribi ama obi.","At some point, when someone was going to collect some of these clothes, since the whites were throwing them, our ancestors would say I am going to get 'nto-ma' which means, you are throwing something for someone",,,"At a certain point, if someone was going to get some of this cloth, because the white people were selling it to them, our ancestors would say ""merekɔgye 'nto-ma'"" (I am going to get cloth), which means you are buying something for someone.",run_1
"Ԑnyԑ wei ne deԑ ԑdi kan a Dumgya Adwumakuo no rebᴐ yԑn kᴐkᴐ wᴐ wei ho, nanso yԑabu nnua agu yԑn asom wᴐ ho.","this is not the first time that the fire service unit is giving us education about this, but people have decided not to listen.",,,"This is not the first time the Dumgya Company is warning us about this, but we have turned a deaf ear to it.",run_1
Ɔdɔ a yɛwɔ ma mmɔfra na yɛsane dwene wɔn daakye ho nti na ne boɔ da fam saa no sɛdeɛ obiara bɛtumi abɛhwɛ bi.,"Out of love for children and concern for their future, the price is so low that everyone can attend.",,,"It is because of the love we have for children and our concern for their future that the price is so low, so that everyone can afford to look after them.",run_1
Berɛ nhyehyɛeɛ yɛ biribi a anka ɛsɛ sɛ nnipa nyinaa tumi sua pa ara.,Time management is something that everyone should be able to learn very well.,,,Time management is something that everyone should be able to learn very well.,run_1
"Bammↄfoↄ a na wↄwↄ hↄ yeree wↄn bammↄ mu yie sɛ wↄmma nnipa nwira beaeɛ hↄ pii, nanso ankↄsi aga.",Although the security service did all their best not to let in many people but it was fruitless.,,,"The security personnel who are there are trying their best in their security duties so that they do not allow too many people into the place, but it is not enough.",run_1
Nkyenedie bebree nso tumi kɔfa ba.,Too much salt intake can cause it.,,,Too much salt can also cause problems.,run_1
"Nhwehwεmu kyerε sε, afe 2019 mu no, na nnipa  ᴐpepe 301 na na wᴐwᴐ ateetee ho adwene mu haw a na εmu ᴐpepe 58 yε mmᴐfra nketewa ne mmᴐfra a wᴐn ani rema soᴐ.","Research shows that in 2019, there were 301 million people with suffering mental health problems, of which 58 million were children and adolescents.",,,"Research shows that in 2019, 301 million people were experiencing mental health issues, of which 58 million were young children and adolescents.",run_1
"Saa da no, na meresa nsuo na ɔfrɛɛ me sɛ menkɔfa biribi mma me nanabaa. Meduruu hɔ no, megyinaa ɛkwan no ano, ɛnna ɔkaa sɛ menwura ɛdan no mu nanso mampene.","On that faithful day, I was fetching water and he called me to pick something for my grandmother. When I got there, I stopped at the gate, he asked me in but I refused.",,,"That day, I was fetching water when she called me to come and get something for my grandmother. When I arrived there, I stood by the roadside, and then she told me to enter the room, but I did not agree.",run_1
"Ne saa nti, sɛ wonni ahoɔden a wode bɛdɔ nsase adua nnɔbaeɛ a, wobɛtumi ahwehwɛ nyɛmmoa a yɛaka wɔn ho nsɛm yinom bi na wode afiri w'adwuma ase.","Therefore, if you do not have the strength to cultivate crops, you can look for some of these animals to start your business.",,,"Because of this, if you do not have the strength to farm crops, you can look for some of the support services mentioned and use them to start your work.",run_1
"Sԑ woreyi aninntᴐn nwi ntoasoᴐ no a, ԑtumi tete anaa bubu w’ankasa wodeԑ no so, ԑtumi sԑe deԑ ԑma enwi fifiri wᴐ aniwa no ase no.","This is because when taking off this artificial eyelashes from your eyes, it cause breakages in your natural eyelashes and can even destroy the tissue that cause hair to grow beneath your eyes.",,,"If you pull out the eyelash extensions, it can tear or break your own, and it can damage the follicles that make the hair grow under your eyes.",run_1
Mmire boa nipadua no pa ara ma ɛtumi yɛ adwuma yie.,Exercise helps the body to function properly.,,,Good rest helps the body function well.,run_1
"Ɛno nti na sɛ Anlogahene redi afahyɛ a, ɔtumi to nsa frɛ Asantehene no.",That is the reason why if Anlo are celebrating their festival they can invite the Ashanti king,,,"That is why when the Anlogahene is celebrating a festival, he is able to invite the Asantehene.",run_1
Mmaayewa a wɔnkɔ sukuu koraa anaa wɔnkɔ nnuru akyiri yɛ adeɛ baako a ɛde mperewanyinsɛn ba pa ara.,Girls who do not attend school at or do not further their education are one of the main causes of teen pregnancy.,,,Young girls who do not go to school at all or do not go far in their education is a major cause of teenage pregnancy.,run_1
"Ɛnyɛ obi na wabɔ ne hokani tuo a, na ɛyɛ obi na ɔde sekan adi ne yere anaa ne kunu awu.","If it is not someone who has shot his/her partner, then it is someone who has stub his wife or her husband to death.",,,"It is not someone who has shot their partner, but someone who has used a knife to kill their wife or husband.",run_1
"Mfuturo binom a εfiri mfididwumabea bi nnwuma mu ba no kita nnuro bi a ano yε den a carcinogen wᴐ mu, na εbεtumi ama onipa bi anya honam ani kisikuro a ano yε den.","some dust that comes from some industries contains some harmful chemicals such as carcinogen, and it can make someone contract skin sore which is very dangerous.",,,"The future products coming from some factories contain strong chemicals that are carcinogenic, and they can cause severe skin cancer in a person.",run_1
"Nhwhwɛmu kyerɛ sɛ saa aduro yin a ɛtaa akomayadeɛ, mogyaborosoɔ, akomayadeɛ, sawa/saa mu yareɛ akyiri no, nanso wɔnya nyɛɛ nhwehwɛmu biara a ɛbɛdi ho adanseɛ.","Research suggests that this yin drug often causes heart attack, high blood pressure, heart attack, sawa/health disease later, but no studies have been done to prove it.",,,"Research shows that this medicine is often used for heart palpitations, high blood pressure, palpitations, and epilepsy/seizure-related illnesses, but no research has been conducted to provide evidence for it.",run_1
"Ebia anka nneɛma a wɔrese no sɛ ɔrentumi nyɛ no nyinaa no yɛ deɛ ɔbɛtumi ayɛ ama no aboro so mpo, nanso ɛsiane sɛ akɔba no sei na n'adwene agye atom nti no, daa ɔhunu ne ho sɛ biribiara nni hɔ a ɔbɛtumi ayɛ.","Perhaps all the things he is being told he cannot do would have been even more than he could have done for him, but because it has come to him this way and his mind has accepted it, he always finds himself with nothing he can do.",,,"Perhaps all the things they say he cannot do are things he can actually do and even excel at, but because things have turned out this way and his mind has accepted it, he always sees himself as someone who cannot do anything.",run_1
"Deɛ nti a ɛte saa ne sɛ, ahokyerɛ a ɛwɔ amansini binom te sɛ Suaman mu no yɛ (6.0%), Wassa Amenfi Atɔeɛ deɛ yɛ (6.9%), ɛnna Aowin nso kura ɛmu (8.9%) pɛ.","the reason is that, the poverty rate in some district like the Suaman district is just 6.0%, Wassa Amenfi West has 6.9%, and Aowin also has 8.9%.",,,"The reason for this is that the poverty rate in some districts like Suaman is (6.0%), Wassa Amenfi West is (6.9%), and Aowin also holds (8.9%).",run_1
Yεatwa nnua akεseε nyinaa ama akwaeε adane mfofoo ne asase pεsεε,"Because of deforestation, our forest has become desert and wilderness.",,,"We have cut down all the big trees, leaving the forest as bare land.",run_1
"Mmom, ɛhyɛ aseɛ firi Otumfoɔ Ɔsɛe Tutu I so ɛfiri sɛ, ne pɛn so na Ɔkɔmfo Anɔkye yii Sika dwa Kofi maa Asanteman.","It started from Otumfo Osei Tutu 1 , because it was during his era that Okomfo Anokye Commanded the Golden stool",,,"The history, starting from Otumfuo Osei Tutu I, began because it was during his reign that Okomfo Anokye conjured the Golden Stool for the Asante nation.",run_1
Onipa no brԑ wᴐ adidie ne ᴐnom ho.,The person is tired of eating and drinking.,,,The person is tired of eating and drinking.,run_1
"Bio nso, na mmaayewa ne mmeranteɛ nyinaa hwɛ wɔn ho so yie na ama wɔatumi akwati animguaseɛ a ɛte saa ɛno nti, tete no, na mperewanyinsɛn nnɔɔso sɛ ɛnnɛ.","Furthermore, due to the responsible behavior and self-care practices among the young ladies and gentlemen in the towns or villages, the incidence of teenage pregnancy was significantly lower compared to the present times.",,,"Furthermore, young women and young men should take good care of themselves so that they can avoid such disgrace; that is why, in the past, there were not as many cases of teenage pregnancy as there are today.",run_1
"Akanfoɔ amammerɛ mu no, afadeɛ ne ahosiesie yɛ biribi a wɔntoto no ase koraa. wohwɛ mu a, wɔn ahosiesie ka nneɛma ahodoɔ a ɛma wɔda nso firi kasakuo afoforɔ ho no ho.","In Akan culture, festivals and dress are not underestimated. you see, their dress is among the various factors that also distinguish them from other dialects.",,,"In Akan culture, fashion and grooming are things that are never underestimated. If you look closely, their grooming is one of the various things that distinguish them from other ethnic groups.",run_1
Bɔ mmɔden na taa tenetene w'apom.,Try to exercise regularly.,,,Try hard and always stretch your body.,run_1
"Ɛsiane sɛ na Bafo Pem suro sɛ Abonofoɔ yi bɛtumi ayi no ama nti, ɔmaa wɔnomm abosom; ɛne sɛ, wɔtwaa wɔn mogya guu nsuom maa obiara nomm bi.","since Bafo Pem was afraid that the of Bono will be taken off the throne, he gave them gods, that is , they spilled their blood into water to be taken by all.",,,"Because Bafo Pem feared that these Abonofo might betray him, he made them drink from the gods; that is, they shed their blood into water and everyone drank some.",run_1
"Wɔn akraboa ne anene (kwaakwaadabi), ne asona wɔ.",Their totem is crow and wild boar.,,,"Their totems are the crow (raven), and the hawk.",run_1
Adeɛ baako pa ara nti a nnipa yɛ mmɔntohɔ ne osuro anaasɛ ehu.,One of the main reasons people are procrastinated is fear or dread.,,,There is only one reason why people commit errors and feel fear or anxiety.,run_1
